Site_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Site_10,Site_11,Site_12,Site_13,Site_14,Site_15,Site_16,Site_17,Site_18,Site_19,Site_20,Site_21,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28,Site_29,Site_30,Site_31,Site_32,Site_33,Site_34,Site_35,Site_36,Site_37,Site_38,Site_39,Site_40,Site_41,Site_42,Site_43,Site_44,Site_45,Site_46,Site_47,Site_48,Site_49,Site_50,Site_51,Site_52,Site_53,Site_54,Site_55,Site_56,Site_57,Site_58,Site_59,Site_60,Site_61,Site_62,Site_63,Site_64,Site_65,Site_66,Site_67,Site_68,Site_69,Site_70,Site_71,Site_72,Site_73,Site_74,Site_75,Site_76,Site_77,Site_78,Site_79,Site_80,Site_81,Site_82,Site_83,Site_84,Site_85,Site_86,Site_87,Site_88,Site_89,Site_90,Site_91,Site_92,Site_93,Site_94,Site_95,Site_96,Site_97,Site_98,Site_99,Site_100
104.1748,76.25716,76.34716,62.55126,51.20242,69.34421,62.88126,67.45421,52.86537,35.05358,49.56947,8.245894,20.91474,34.78358,44.22947,8.245894,18.98179,34.26063,9.205894,23.13474,14.31884,26.59768,41.42653,46.02947,55.50537,41.42653,63.75126,23.19474,56.25537,56.07537,73.94716,110.5907,59.19537,88.086,100.6519,110.3807,138.0325,117.0107,117.0107,99.84189,99.90189,115.1337,85.64305,82.21011,82.2401,69.21126,107.0978,79.3001,116.8137,153.8773,145.4814,103.4848,98.52189,91.41599,73.81421,63.07831,40.00358,82.36011,91.506,71.77421,66.84126,71.54716,62.88126,127.9696,131.2396,144.3584,84.68304,92.67599,71.54716,102.4348,38.38358,14.52884,9.205894,23.85474,66.84126,63.04831,111.1307,62.88126,91.41599,75.86716,66.69126,147.0714,81.7301,95.65894,137.6855,53.85537,60.10831,58.30831,162.2431,82.73305,101.9248,101.8948,173.1891,27.88768,64.86126,23.19474,23.13474,26.59768,41.42653,120.0966
104.1748,76.25716,76.34716,62.55126,51.20242,69.34421,62.88126,67.45421,52.86537,35.05358,49.56947,8.245894,20.91474,34.78358,44.22947,8.245894,18.98179,34.26063,9.205894,23.13474,14.31884,26.59768,41.42653,46.02947,55.50537,41.42653,63.75126,23.19474,56.25537,56.07537,73.94716,110.5907,59.19537,88.086,100.6519,110.3807,138.0325,117.0107,117.0107,99.84189,99.90189,115.1337,85.64305,82.21011,82.2401,69.21126,107.0978,79.3001,116.8137,153.8773,145.4814,103.4848,98.52189,91.41599,73.81421,63.07831,40.00358,82.36011,91.506,71.77421,66.84126,71.54716,62.88126,127.9696,131.2396,144.3584,84.68304,92.67599,71.54716,102.4348,38.38358,14.52884,9.205894,23.85474,66.84126,63.04831,111.1307,62.88126,91.41599,75.86716,66.69126,147.0714,81.7301,95.65894,137.6855,53.85537,60.10831,58.30831,162.2431,82.73305,101.9248,101.8948,173.1891,27.88768,64.86126,23.19474,23.13474,26.59768,41.42653,120.0966
102.2775,13.265,19.2675,37.82875,39.015,32.66625,42.105,45.24125,47.6575,58.68625,63.4125,69.34125,70.99125,59.8425,54.93625,69.34125,56.6625,45.3175,61.98875,68.50125,71.5775,77.58,85.1425,83.9425,96.8775,85.1425,106.5263,78.9,90.6325,90.4525,100.6113,125.3713,81.61375,106.3737,110.14,125.1613,48.2575,32.9825,32.9825,28.70625,62.4225,70.33125,39.93125,34.575,34.605,19.2975,76.3775,69.17751,93.37875,103.6737,104.2137,83.46001,141.35,101.8113,91.9225,74.11125,68.16875,89.6125,93.91875,79.93375,72.97124,55.59625,42.105,32.90875,36.17875,44.9875,12.365,12.935,55.59625,132.0038,64.5225,81.70375,61.98875,68.68125,72.97124,74.08125,105.6975,42.105,101.8113,13.595,19.7775,142.1925,94.99875,106.5837,65.935,41.685,100.0437,46.32125,166.6225,126.795,100.0713,108.8337,117.2387,86.89626,94.39875,78.9,68.50125,77.58,85.1425,146.0925
102.2775,13.265,19.2675,37.82875,39.015,32.66625,42.105,45.24125,47.6575,58.68625,63.4125,69.34125,70.99125,59.8425,54.93625,69.34125,56.6625,45.3175,61.98875,68.50125,71.5775,77.58,85.1425,83.9425,96.8775,85.1425,106.5263,78.9,90.6325,90.4525,100.6113,125.3713,81.61375,106.3737,110.14,125.1613,48.2575,32.9825,32.9825,28.70625,62.4225,70.33125,39.93125,34.575,34.605,19.2975,76.3775,69.17751,93.37875,103.6737,104.2137,83.46001,141.35,101.8113,91.9225,74.11125,68.16875,89.6125,93.91875,79.93375,72.97124,55.59625,42.105,32.90875,36.17875,44.9875,12.365,12.935,55.59625,132.0038,64.5225,81.70375,61.98875,68.68125,72.97124,74.08125,105.6975,42.105,101.8113,13.595,19.7775,142.1925,94.99875,106.5837,65.935,41.685,100.0437,46.32125,166.6225,126.795,100.0713,108.8337,117.2387,86.89626,94.39875,78.9,68.50125,77.58,85.1425,146.0925
102.2775,13.265,19.2675,37.82875,39.015,32.66625,42.105,45.24125,47.6575,58.68625,63.4125,69.34125,70.99125,59.8425,54.93625,69.34125,56.6625,45.3175,61.98875,68.50125,71.5775,77.58,85.1425,83.9425,96.8775,85.1425,106.5263,78.9,90.6325,90.4525,100.6113,125.3713,81.61375,106.3737,110.14,125.1613,48.2575,32.9825,32.9825,28.70625,62.4225,70.33125,39.93125,34.575,34.605,19.2975,76.3775,69.17751,93.37875,103.6737,104.2137,83.46001,141.35,101.8113,91.9225,74.11125,68.16875,89.6125,93.91875,79.93375,72.97124,55.59625,42.105,32.90875,36.17875,44.9875,12.365,12.935,55.59625,132.0038,64.5225,81.70375,61.98875,68.68125,72.97124,74.08125,105.6975,42.105,101.8113,13.595,19.7775,142.1925,94.99875,106.5837,65.935,41.685,100.0437,46.32125,166.6225,126.795,100.0713,108.8337,117.2387,86.89626,94.39875,78.9,68.50125,77.58,85.1425,146.0925
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
162.002,52.6334,63.7388,85.4778,89.9014,81.646,90.3896,94.1614,99.815,110.1486,115.5104,113.4704,124.9958,107.2386,99.395,113.4704,99.155,85.2678,102.245,112.6304,113.7404,123.6158,132.4494,128.6476,144.1248,132.4494,158.282,124.9358,147.8148,147.6348,162.302,189.5446,136.8894,169.3356,173.7374,189.3346,37.508,29.6644,29.6644,44.2498,86.2878,96.1032,57.0352,52.7534,52.7234,56.4352,102.785,115.6904,122.964,135.8012,136.3412,111.1386,176.5956,163.502,151.7066,130.7176,123.504,146.7948,154.3384,137.8112,129.5776,109.6604,90.3896,10.9554,3.3518,10.7454,55.5652,31.4344,109.6604,188.541,119.2222,118.9522,102.245,112.8104,129.5776,130.6876,137.1894,90.3896,163.502,59.397,60.417,212.1454,155.4184,169.5456,64.7506,92.5714,150.5284,95.2414,243.7162,159.4984,128.3258,140.9612,151.9084,128.8276,154.8184,124.9358,112.6304,123.6158,132.4494,185.211
133.1463,130.52,130.61,119.2513,112.6488,123.2113,116.2188,119.355,112.4388,100.3737,101.8438,87.13875,90.545,100.1038,106.6763,87.13875,92.75125,101.4538,84.0625,83.7025,73.99375,67.99125,59.1225,68.02125,55.32625,59.1225,52.04,73.90375,65.065,71.2175,73.84375,85.06875,93.14125,88.325,114.975,84.85875,150.2487,152.065,152.065,131.2513,101.9013,111.0863,133.2175,137.4037,137.3737,126.3475,91.2925,85.27625,92.92875,106.7825,91.07125,85.87625,21.95375,109.5125,99.62375,104.98,90.965,120.4813,126.7538,110.8025,113.3688,118.665,116.2188,165,166.3037,177.0788,136.0725,147.9225,118.665,25.66,98.67751,83.9725,84.0625,78.48,113.3688,104.95,59.28875,116.2188,109.5125,130.13,123.8275,145.2413,104.6663,111.4188,128.1913,113.4287,45.5275,109.6162,70.9775,36.53875,82.35,65.65125,107.8325,74.71375,61.29875,73.90375,83.7025,67.99125,59.1225,21.56375
155.4808,29.28415,49.128,67.83185,62.52508,77.42538,85.93893,89.5957,78.11215,105.1228,110.3695,76.64539,81.64893,70.52862,62.91508,76.64539,62.67508,51.73477,68.25185,75.80539,79.40215,86.44569,95.04923,85.0957,118.7331,95.04923,137.1102,87.76569,117.9798,117.7998,129.5202,158.8343,131.1734,143.3972,164.3843,158.6243,42.92447,32.91092,32.91092,11.36031,39.3877,46.37123,6.473539,11.48031,11.45031,22.03062,52.938,67.98508,75.02862,87.40569,87.94569,61.06154,127.2798,156.9808,145.5305,125.1166,115.6463,140.7337,148.0472,129.4934,123.9766,104.5195,85.93893,47.928,51.198,61.56831,52.03477,26.34739,104.5195,136.3934,113.9663,82.01215,68.25185,75.98538,123.9766,125.0866,86.42215,85.93893,156.9808,41.21446,34.35092,204.1288,149.1272,162.7943,48.438,74.69539,129.5566,90.67569,192.4449,110.6428,80.27539,90.07893,103.0528,94.02923,122.2666,87.76569,75.80539,86.44569,95.04923,135.5502
155.4808,29.28415,49.128,67.83185,62.52508,77.42538,85.93893,89.5957,78.11215,105.1228,110.3695,76.64539,81.64893,70.52862,62.91508,76.64539,62.67508,51.73477,68.25185,75.80539,79.40215,86.44569,95.04923,85.0957,118.7331,95.04923,137.1102,87.76569,117.9798,117.7998,129.5202,158.8343,131.1734,143.3972,164.3843,158.6243,42.92447,32.91092,32.91092,11.36031,39.3877,46.37123,6.473539,11.48031,11.45031,22.03062,52.938,67.98508,75.02862,87.40569,87.94569,61.06154,127.2798,156.9808,145.5305,125.1166,115.6463,140.7337,148.0472,129.4934,123.9766,104.5195,85.93893,47.928,51.198,61.56831,52.03477,26.34739,104.5195,136.3934,113.9663,82.01215,68.25185,75.98538,123.9766,125.0866,86.42215,85.93893,156.9808,41.21446,34.35092,204.1288,149.1272,162.7943,48.438,74.69539,129.5566,90.67569,192.4449,110.6428,80.27539,90.07893,103.0528,94.02923,122.2666,87.76569,75.80539,86.44569,95.04923,135.5502
